ID,Filename,Adoration,Amusement,Anger,Awe,Confusion,Contempt,Contentment,Desire,Disappointment,Disgust,Distress,Ecstasy,Elation,Embarrassment,Fear,Interest,Pain,Realization,Relief,Sadness,Surprise_negative,Surprise_positive,Sympathy,Triumph
376,0376.mp3,0,0,1.01E-06,0.16639,0,0,0,0,0,0,0,0,0,0,0.40182,0,0,0,0,0,0.33123,0.083244,1.77E-05,0
377,0377.mp3,0.37613,0,0,0,0,0,0.000419,0.0028209,0.33316,0,0,0.0031625,0.00018456,0.0010783,0.00028769,0,0,0,0,3.43E-05,0,0,0.092594,0
378,0378.mp3,0.49964,0,2.62E-06,0,0.083169,0,0,0,0.16622,0,0,0,0,0,0,0,0,0,0,0.24968,0,0,0.00018649,0
379,0379.mp3,0.12604,0,0,0.082835,0,0,0.00021202,0.0028531,0.33306,0,0,0.086631,0.00017909,0.00093167,0.00028785,0,0,0,0,0.16668,0,0,0.092576,0
380,0380.mp3,0.33036,0,0,0,0,0,0,0,0.082571,0,0.082747,0.082471,0,0,0,0,0,0,0,0.16631,0,0,0.1877,0
381,0381.mp3,0.28723,0,2.29E-06,0,0,0,0,0,0.16619,0.0833,0,0,0,0.081977,0,0,0,0,0,0,0,0,0.28136,0
382,0382.mp3,0.12605,0,0,0,0,0,0.00018042,0.0862,0.41598,0,0.083008,0.0031911,0.00017405,0.00058217,0.00028205,0,0,0,0,0.083235,0,0,0.092563,0
383,0383.mp3,0.20431,0,1.89E-06,0.081582,0,0,0.082052,0,0.16629,0,0,0,0,0,0,0,0,0,0,0,0.083325,0,0.28131,0
384,0384.mp3,0.16652,0.0017762,0,0.00069751,0.004795,0.00059119,0.0020549,0.00067922,0.087351,0.00086774,0.086505,0.0006431,0.084149,0.013416,0.00088925,0,0.084192,0.0036048,0.0032703,0.25197,0.0033308,0,0.00080443,0
385,0385.mp3,0.20437,0,1.51E-06,0.081692,0.16653,0,0,0,0.16635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28128,0
386,0386.mp3,0.33319,0,0,0,0,0.00050735,0.00010628,0.00032648,0.33503,0,0.0018688,0,0,0.085835,0,0.08332,0.00047548,0.00068553,0,0.084413,0.00011758,0.00011196,0,0.00059449
387,0387.mp3,0.0007051,0.00045629,0,7.00E-05,0.0014135,0.0015962,0.08501,0.085518,0.25575,0.00018236,0.0061912,0.083148,0.00016725,0.01196,0.00011922,0.083295,0.0015483,0.0032494,0.16733,0.0035407,0.0017242,0.00025605,0,0.0021903
388,0388.mp3,0.20662,0,0,0.082496,0,0,0.082072,0,0.1658,0,0.082505,0.08258,0,0,0,0,0,0.083025,0,0.082919,0,0,0.093909,0
389,0389.mp3,0.083145,0,2.47E-06,0.083196,0,0,0,0,0.4995,0.08329,0,0,0,0,0,0,0.083144,0,0,0.16622,0,0,0,0
390,0390.mp3,0,0,2.60E-06,0.082125,0,0,0,0,0.24942,0,0,0,0.083277,0.081848,0,0,0,0,0,0.16623,0,0.083305,0.1875,0
391,0391.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0.083345,0.082397,0.082936,0,0,0,0.41653,0,0,0,0,0.24672
392,0392.mp3,0,0.16904,0,0.083593,0.00065105,0.26033,0.086667,0,0,0,0.00034681,0,0,0,0.00014884,0.0015321,0,0.084057,0,6.96E-05,0,0,0.00049022,0.11078
393,0393.mp3,0,0.50071,0,0.083417,8.95E-05,0.25324,0.00077069,0,0.083089,0,0,0,0,0,5.66E-05,0.0005294,0,8.73E-05,0,0,0,0,0.00012506,0.0078421
394,0394.mp3,0,0.24946,0,0,0,0.16492,0.082332,0,0,0.16262,0,0,4.15E-05,0,0,0,0,0.082991,0,0,0,0,0,0.24665
395,0395.mp3,0,0,0,0,0,0,0,0,0,0,0,0,0.16673,0,0.16623,0,0,0,0.083278,0,0,0.24999,0,0.32827
396,0396.mp3,0,0.08556,0,0.00028627,0.00061133,0.34315,0.0031847,0,0,0,0.083693,0,0,0,4.26E-05,0.0014392,0,0.083956,0,0,0,0,0.00045768,0.19328
397,0397.mp3,0,0,0,0,0,0,0,0,0,0,0,0.24957,0.41667,0,0.083166,0,0.08325,0,0.083201,0,0,0,0.00014398,0.076201
398,0398.mp3,0,0.91614,2.41E-06,0,0,0,0,0,0,0,0,0,0,0.082609,0,0,0,0,0,0,0,0,1.29E-05,0
399,0399.mp3,0,0.83324,1.55E-06,0,0,0,0,0,0,0,0,0,0.08333,0,0.083313,0,0,0,0,0,0,2.97E-07,0,0
400,0400.mp3,0,0.74992,1.64E-06,0.083261,0,0,0,0,0,0,0,0,0,0,0,0,0.08329,0,0,0.083225,0,0,0,0
401,0401.mp3,0.083257,0.74993,1.41E-06,0,0,0,0,0,0,0.083319,0,0,0,0,0,0,0,0,0,0,0,4.43E-08,1.14E-05,0
402,0402.mp3,0,0,0.33333,0,0,0.24948,0,0,0,0.16058,0,0,1.12E-05,0,0,0,0.24992,0,0,0,0,0,0,0
403,0403.mp3,0,0,0.58332,0,0,0.082576,0,0,0.082013,0.081308,0.082876,0,0,0,0.083333,0,0,0,0,0,0,0,6.70E-08,0
404,0404.mp3,0.082692,0,0.58334,0,0,0,0,0.083026,0.082365,4.07E-06,0,0,0,0,0,0,0.16655,0,0,0,0,0,7.40E-05,0
405,0405.mp3,0,0,0.5,0,0,0.33261,0,0,0,0,0,0,1.79E-05,0,0,0,0,0,0,0,0.083402,0,0,0
406,0406.mp3,0,0,0.58332,0,0,0,0,0,0.082015,0.083335,0.082893,0,0,0,0.083338,0,0.083133,0,0,0,0,0,6.29E-06,0
407,0407.mp3,0,0,8.90E-07,0.83268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083305,0.09376,0
408,0408.mp3,0,0,0,0.58309,0,0,0,0,0,0,0,0,0.16667,0,0,0,0,0.083189,0.083225,0,0,0,0,0.079912
409,0409.mp3,2.41E-05,8.44E-05,0,0.75101,0,0,0.0041526,0,0.00074252,1.34E-05,0.0015776,0.0008782,0.00014063,0,0,0.083317,0,0,0.00033516,0.00011608,0,0.083307,0,0
410,0410.mp3,0,0,0,0.49967,0,0,0,0,0,0,0,0,0.16667,0,0,0,0,0.083193,0,0,0,0.16665,0,0.079939
411,0411.mp3,0,0,1.64E-06,0.083253,0.83314,0,0,0,0,0,0,0,0,0,0,0.083308,0,0,0,0,0,0,0,0
412,0412.mp3,0,0.33307,0,0,0,0.41615,0,0,0.083085,0.073176,0,0,1.81E-05,0,0,0,0,0,0,0,0,0,0,0
413,0413.mp3,0,0.0015822,0.16665,0.00025486,0.00037751,0.3403,0.002085,0,0.24948,0.075021,0,0,0,0,0.00017157,0.0012066,0,0.00032645,0,0,0,0,0.00026378,0.017961
414,0414.mp3,0,0.085423,0,0.00044501,0.00062195,0.26086,0.0035593,0,0.082922,0.24361,0.0003205,0,0,0.082483,0.00026414,0.0018961,0,0.00064789,0,0,0,0,0.0005006,0.028275
415,0415.mp3,0,0,0.083334,0,0.083065,0.41615,0,0.082911,0.082726,0.15649,0,0,0,0.08218,0,0,0,0,0,0,0,0,4.61E-05,0
416,0416.mp3,0,0,2.76E-06,0,0,0,0.24847,0,0.082784,0.083287,0,0,0,0,0,0,0,0,0.58196,0,0,0,4.64E-05,0
417,0417.mp3,0,0,0,0,0,0.082773,0.16522,0,0.24868,0,0.16565,0,0,0,0,0.083277,0,0,0.24897,0,0,0,2.71E-05,0
418,0418.mp3,0,0,0,0.00077218,0,0,0.2533,0,0.083127,0,0.084079,0.083684,0.083406,0.081988,0,0,0,0,0.24895,0,0,0,1.12E-05,0
419,0419.mp3,0,0.00044595,0,0.083232,0.08479,0,0.33301,0.16638,0.001025,0.00023327,0.00029983,0.082698,0.00017604,0.00358,0.00010394,0.083272,0.00026183,0.0010533,0,0.0004192,0.0010435,0,0.00050947,0
420,0420.mp3,0,4.87E-06,0,0.00087073,0,0,0.17013,0,0,0.08332,0.16782,0.00064755,0.00010159,0,0,0,0,0,0.41612,0.083194,0,0,0,0
421,0421.mp3,0,0,7.25E-07,0.4163,0,0,0,0,0,0,0,0,0,0,0,0.16639,0,0.083222,0,0,0,0.33332,6.76E-06,0
422,0422.mp3,0,0,1.48E-06,0.16636,0,0.083019,0.08268,0.1663,0,0.081295,0,0,0,0,0,0.24969,0,0.08314,0,0,0,0.083321,0.00013136,0
423,0423.mp3,0,0.083201,1.43E-06,0,0,0,0.083002,0,0,0.083143,0,0,0.16665,0,0,0.16636,0,0.08317,0,0,0.083139,0.24998,6.77E-06,0
424,0424.mp3,0,0.00053338,0,0.083502,0.084806,4.28E-05,0.00025406,0.33323,0.08463,0.00030711,0.0007426,0,0.00021469,0.0036353,1.32E-06,0.33331,0.00026339,0.0010497,0.0010451,0.00046744,0.0010592,0,0.00043704,0
425,0425.mp3,0.085278,0,0,0.16654,0,0,0.084091,0.0032248,0.083267,0,0.00016011,0.0034978,0.00019714,0.0017469,0.00017809,0.24998,0,0,0,0.00023673,0,0.24998,0,0
426,0426.mp3,0.0024058,0,0,0,0,0,0.25056,0.003164,0,0,0.083299,0.003369,0.00018946,0.0016253,2.45E-05,0.41662,0,0,0,0.00016827,0,0,0,0
427,0427.mp3,0,5.87E-05,0,3.53E-05,0.0013628,0,0.16668,0.083123,0.16763,0.000284,0.00025517,0,0.00019783,0.086778,9.20E-05,0.16663,0.00018771,0.00089295,0.0001274,0.083658,0.00094747,0,0.00035738,0
428,0428.mp3,0,0,3.27E-06,0,0,0,0.24893,0.24927,0,0,0,0.082316,0,0,0.083042,0.24969,0,0.083086,0,0,0,0,0.00030302,0
429,0429.mp3,0,0,1.88E-06,0.16657,0,0,0,0.41615,0,0.083329,0,0,0,0,0,0.33332,0,0,0,0,0,0,0.00027718,0
430,0430.mp3,0,0.083246,1.59E-06,0.083144,0.083166,0,0,0.24962,0,0,0,0,0,0,0,0.33305,0,0.083143,0,0,0,0,0.00015726,0
431,0431.mp3,0,0,2.97E-06,0.33301,0.083176,0,0.082115,0.24928,0,0,0,0.16574,0,0,0,0,0,0.083139,0,0,0,0,0.00031715,0
432,0432.mp3,0,0,0,0.083021,0,0.082879,0,0.082667,0.4989,0,0.082057,0,0,0.081101,0,0,0,0.082732,0,0,0,0,1.25E-05,0
433,0433.mp3,0,0,2.94E-06,0,0,0,0.081832,0,0.66609,0,0,0.082824,0,0,0,0,0,0,0.082645,0,0,0,0.093685,0
434,0434.mp3,0,2.21E-05,0,0.00089417,0,0,0.086897,0.082669,0.24964,0,0.16761,0.083813,8.68E-05,0,0,0,0,0,0.083132,0.083031,0,0,0,0
435,0435.mp3,0,0,1.82E-06,0,0.16644,0,0,0,0.33295,0,0,0,0,0,0,0.083064,0,0.08299,0,0.083002,0,0,0,0
436,0436.mp3,0.0022447,0,0,0,0,0.082823,0.33327,0.0030253,0.24913,0,0.082722,0.0031763,0.00016098,0.00084828,0.00025255,0,0,0,0.081484,0,0,0,0,0
437,0437.mp3,0.29078,0.00078456,0,0.082875,0.00010817,0.004335,0.001395,0.00054855,0.33527,0,0.0024504,0,0,0.0028553,0,0.0006508,0.0005421,0.0011742,0,0.0013041,0.00020557,0.00011613,0.093694,0.010759
438,0438.mp3,0,0.083298,0.16667,0,0,0,0,0,0,0.6666,0,0.083189,0,0,0,0,0,0,0,0,0,0,4.87E-05,0
439,0439.mp3,0,0,0.083318,0,0,0.16631,0,0,0,0.5792,0.083041,0.083146,0,0,0,0,0,0,0,0,0,0,5.96E-05,0
440,0440.mp3,0,0,5.77E-07,0,0,0,0,0,0,0.91659,0,0.083207,0,0,0,0,0,0,0,0,0,0,4.83E-05,0
441,0441.mp3,0,0,1.26E-06,0,0,0,0,0,0,0.91664,0,0,0,0.082838,0,1.23E-06,0,0,0,0,0,0,2.76E-05,0
442,0442.mp3,0.00029007,0.00012672,0,0.0011229,1.95E-06,0,0.0047895,0,0.00083697,0.91668,0.0018126,0.0010673,0.00016388,1.00E-05,3.31E-05,0,0,0,0.00036993,0.00014413,0,0,0,0
443,0443.mp3,0,0,0,0,0,0,0,0,0,0.91666,0.083193,0,0,0,0,0,0,0,0,0,0,0,7.90E-06,0
444,0444.mp3,0,0,0,0,0,0,0,0,0,0.91666,0.083193,0,0,0,0,0,0,0,0,0,0,0,7.90E-06,0
445,0445.mp3,0,0,4.61E-07,0,0,0,0,0,0,0.91658,0,0,0.083329,0,0,0,0,0,0,0,0,0,0,0
446,0446.mp3,0,0,4.46E-06,0,0,0,0.33176,0.33231,0.082652,0,0,0.16527,0,0,0,0.08328,0,0,0,0,0,0,0.00042596,0
447,0447.mp3,0,0.6661,2.17E-06,0.083124,0,0.082824,0,0,0,0,0,0,0,0.082516,0,0,0,0.083041,0,0,0,0,1.71E-05,0
448,0448.mp3,0,0.74946,0,0,0,0,0,0,0,0,0.08283,0,0.0833,0.082424,0,0,0,0,0,0,0,0,3.19E-05,0
449,0449.mp3,0.082111,0.3323,0,0,0,0.082732,0.082246,0.082543,0.082172,0,0.082255,0,0,0.16499,0,0,0,0,0,0,0,0,0.00017694,0
450,0450.mp3,0,0.082921,0,0,0.084581,0.00050878,0.084128,0.00084564,0.085675,0.00021686,0.16973,0,0.00016419,0.17405,0,0.083294,0.00070276,0.0018635,0.00047827,0.0017416,0.084638,8.47E-05,7.74E-05,0.00070435
451,0451.mp3,0,0.41675,0,0.00019074,0.0014923,0.0034581,0.16794,0,0.00066195,0.00016367,0.00038197,0,2.13E-05,0.25347,0.00027098,0.00060148,0.00014141,0.0010766,4.04E-06,0.00029947,0.00081404,0,0.00055751,0.0092105
452,0452.mp3,0,0.16472,0,0,0,0.16693,0,0.0002826,0.084588,0,0.0015967,0,0.083227,0.33593,0,0,0.00039667,0.00043774,0,0.00088661,0,0.083439,0,0
453,0453.mp3,0.0016868,0.41572,0,0.083362,0.083062,0.082922,0.00055289,0.0030598,0.082858,0,0,0.0034562,0.00018567,0.16798,0.00028096,0,0,0,0,0,0,0,0,0
454,0454.mp3,0.00034295,0,0,0,0.083087,0.25035,0.0001059,0.00083045,0.33485,0.077193,0.08543,0,0,0.0028028,0,0,0.00046197,0.00072286,0,0.0011675,0.0001559,0.00011511,0,0
455,0455.mp3,0,0,0.25,0,0,0,0,0,0.082771,0,0,0,0.083311,0,0.23511,0,0,0,0,0,0.33224,0,0,0
456,0456.mp3,0,0,0,0,0,0.16599,0,0,0,0,0,0,1.04E-05,0,0.66665,0.083165,0,0,0,0,0,0,6.14E-06,0.081578
457,0457.mp3,0,0,0.08332,0,0,0,0,0.082884,0,0,0.082731,0,0.083274,0.082107,0.15171,0,0,0,0,0,0.33255,0.083235,0.00010551,0
458,0458.mp3,0.0024261,0,0,0,0.16657,0,0.0010979,0.0034066,0,0,0.00032805,0.0036303,0.00020907,0.0017166,0.3151,0,0,0,0,0.00024552,0.41516,0,0,0
459,0459.mp3,0,0,3.00E-06,0,0,0,0.33246,0.082837,0,0,0,0,0,0,0,0.33275,0,0.16642,0,0,0,0,0.00015368,0
460,0460.mp3,0,0,1.81E-06,0,0,0,0.082941,0,0,0,0,0,0,0,0.083146,0.24866,0,0.41648,0,0,0,0.16666,2.05E-05,0
461,0461.mp3,0,0,9.89E-07,0,0,0,0,0,0,0,0,0,0,0.082832,0,0.33332,0.083276,0,0,0,0,0.083326,3.17E-05,0
462,0462.mp3,0,0.083226,6.26E-07,0.083286,0.24982,0,0,0,0,0,0,0,0,0,0.082988,0.49997,0,0,0,0,0,0,0,0
463,0463.mp3,0,0,2.02E-06,0.24951,0,0,0.082615,0,0.16624,0,0,0,0,0,0,0.24919,0,0.24974,0,0,0,0,0,0
464,0464.mp3,0.082911,0,0.083336,0,0,0,0.082773,0,0,0,0,0,0,0,0,0.16533,0,0.41647,0.082802,0,0,0.083322,4.90E-05,0
465,0465.mp3,0.33003,0,0.083336,0.082134,0,0,0.082145,0,0.082699,0,0,0,0,0.082046,0,0,0,0,0,0,0,0,0.18767,0
466,0466.mp3,0.080525,0,0,0.16538,0,0,0.1653,0,0.16583,0,0.08254,0,0,0,0,0,0,0,0,0,0,0,0.18757,0
467,0467.mp3,0.082879,0.083312,0.5,0,0,0,0,0,0,5.15E-06,0,0,0,0,0,0,0.33325,0,0,0,0,0,3.47E-05,0
468,0468.mp3,0,0,1.00E-06,0,0,0,0,0,0,0,0,0,0,0,0.083287,0.083329,0.83327,0,0,0,0,0,1.49E-05,0
469,0469.mp3,0.082842,0,0.49999,0,0,0,0,0,0,0.083338,0.082966,0,0,0,0,0,0.24985,0,0,0,0,0,5.26E-05,0
470,0470.mp3,0,0.0005454,0.3333,0.00014063,0.0014613,0,0.00014256,5.39E-05,0.25009,0.083637,0.16723,9.78E-05,0.00023873,0.0034805,0.00027475,0,0.083415,0.00094454,0.00097726,0.00035794,0.00098636,0,0.00022519,0.00016332
471,0471.mp3,0,0,1.23E-06,0,0,0,0,0,0.083031,0,0,0,0,0,0,1.34E-06,0.74994,0,0.083252,0,0,0,0,0
472,0472.mp3,0,0,0.16664,0,0,0,0,0,0.082067,0.08332,0.16618,0,0,0,0,0.083325,0.41647,0,0,0,0,0,2.31E-05,0
473,0473.mp3,0,0,1.80E-06,0.082603,0,0,0.082879,0,0,0,0,0,0,0,0,0.332,0,0.41647,0,0,0,0.08332,1.92E-05,0
474,0474.mp3,0,0,0,0,0,0,0.081677,0,0.16501,0,0.24917,0,0,0,0,0,0,0,0.49938,0,0,0,3.43E-05,0
475,0475.mp3,0,0,2.01E-06,0,0,0,0.082122,0.083101,0,0,0,0,0.083275,0,0,0,0,0,0.58282,0,0.083211,0.083309,5.92E-05,0
476,0476.mp3,0,0.00012842,0,3.78E-05,0,0.0027088,0,0,0,0,0,0,0,0.082367,0,0.00050563,0,0,0.58318,0,0,0,0.00015207,0.17527
477,0477.mp3,0,0,1.88E-06,0,0,0,0,0.083013,0,0,0,0.082958,0.16662,0,0,0,0,0,0.66656,0,0,0,8.95E-05,0
478,0478.mp3,0,0,0,0,0,0,0,0,0,0,0.082455,0,0,0,0,0,0,0,0,0.91638,0,0,0.00011905,0
479,0479.mp3,0,0,2.85E-06,0,0,0,0,0,0,0,0,0,0,0,0,0.083325,0,0,0,0.91645,0,0,9.99E-05,0
480,0480.mp3,0,0,0,0.083236,0,0,0,0,0,0,0.082496,0,0,0,0,0,0,0,0,0.83306,0,0,0.000113,0
481,0481.mp3,0,0.083232,0,0,0,0,0,0,0,0,0.16585,0.082921,0,0,0,0,0,0,0,0.66632,0,0,0.00016514,0
482,0482.mp3,0,0.00080884,0,0,0.00012855,0.0043018,0.0016882,0.00074437,0.0017066,0,0.002482,0,0,0.0029053,2.99E-05,0.00065072,0.00051885,0.0011386,0,0.75146,0.0001979,0.000113,0.093708,0.010698
483,0483.mp3,0,0.00010234,0,0,0.001386,0.00015301,0.00057866,7.23E-05,0.0011814,0.00016443,0.00081011,3.91E-05,0.00022435,0.087283,0.14832,0,0.00018728,0.00099829,0.00096508,0.00049183,0.41702,0.24988,0.00026771,0.000289
484,0484.mp3,0,0,0.083334,0.082945,0,0,0,0,0,0,0,0,0,0,0.32595,0,0,0.083203,0,0,0.16468,0.24995,1.14E-05,0
485,0485.mp3,0,0,1.35E-06,0,0.08311,0,0,0,0,0,0,0,0,0,0.22016,0,0,0,0,0,0.66597,0,0,0
486,0486.mp3,0,0.00054772,0,0,0.0015017,0.00020048,0.00064577,0.083498,0.0014037,0.00023503,0.0010192,2.57E-05,0.00023786,0.0041419,0.23916,0,0.00021006,0.0011394,0.0010553,0.00060597,0.24968,0.33326,0.0002935,0.0003805
487,0487.mp3,0,0.00055005,0,0.083284,0.0014946,0.00021145,0.00065983,0.00025465,0.0014012,0.08354,0.0010331,0.00015977,0.00024859,0.004284,0.23543,0,0.00021419,0.0011473,0.001032,0.00062972,0.33327,0.16657,0.00024074,0.00036883
488,0488.mp3,0,0,1.91E-06,0.082759,0,0,0.082738,0,0,0,0,0.082943,0,0,0.064625,0,0,0.083122,0,0,0.41647,0.16655,7.68E-05,0
489,0489.mp3,0.082595,0,0,0,0,0,0,0,0,0,0.083042,0,0,0,0.40928,0,0.083085,0,0,0,0.16426,0.16662,6.61E-05,0
490,0490.mp3,0,0,0,0.082969,0,0,0,0,0,0,0.082745,0,0,0.082151,0.14424,0,0.083106,0,0,0,0.49949,0,5.43E-05,0
491,0491.mp3,0.082682,0,3.48E-06,0.083016,0.082988,0,0.082375,0,0.33262,0,0,0,0,0.081511,0,0.083054,0,0.082839,0,0.082811,0,0,3.89E-05,0
492,0492.mp3,0.49717,0,1.69E-06,0.16554,0,0,0,0,0.083065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18768,0
493,0493.mp3,0.41371,0,1.94E-06,0.082197,0,0,0,0,0.083019,0,0,0.082429,0,0,0,0,0,0,0,0.083046,0,0,0.18771,0
494,0494.mp3,0.24725,0,2.03E-06,0.08217,0,0,0,0,0.41628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18751,0
495,0495.mp3,0,0,0,0.082165,0,0.083866,0,0.083928,0.41854,0,0.0020479,0,0,0.0026596,0,0,0.00051503,0.0007694,0,0.0011312,0.00017411,0.00011143,0.1872,0.00029636
496,0496.mp3,0.040054,0.083177,2.22E-06,0.082626,0,0.083005,0.082164,0.082802,0.24952,0,0,0,0,0,0,0,0,0,0.082769,0.082957,0,0,0.093799,0
497,0497.mp3,0.24725,0,1.92E-06,0,0,0,0,0,0.33295,0,0,0,0,0,0,0.083325,0,0,0,0.082942,0,0,0.18753,0
498,0498.mp3,0.16409,0,0,0,0,0.00055486,0,0.00035767,0.33506,0,0.0019723,0,0,0.085919,0,0,0.0004909,0.00070814,0,0.0010674,0.083564,9.18E-05,0.18726,0.00068147
499,0499.mp3,0.54008,0,2.07E-06,0.082711,0.0832,0,0,0,0.16635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093924,0
500,0500.mp3,0.12312,0,3.08E-06,0.082667,0.083018,0,0,0,0.41603,0,0,0,0,0.081466,0,0,0,0,0,0.082792,0,0,0.093761,0
501,0501.mp3,0.49717,0,1.75E-06,0,0,0,0,0,0.16638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18765,0
502,0502.mp3,0.45426,0,1.54E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083288,0,0,0.083091,0,0,0.28143,0
503,0503.mp3,0,0.082802,0,0,0,0,0.082373,0,0,0,0,0,0.41674,0,0,0.083009,0,0,0.082845,0,0,0,0,0.24133
504,0504.mp3,0,0.00030756,0.083312,0.083374,0.0014209,0,0.00023157,0.00020634,0.084524,0.083583,0.0007646,0.00014264,0.00029058,0.004043,0.072202,0,0.08356,0.00099999,0.0010138,0.00051534,0.25089,0,0.00018602,0.16581
505,0505.mp3,0.00046199,0.2505,0,0.083223,3.30E-05,0.08656,0.0014606,0.00098886,0.0015825,0,0.086007,0,0,0.003354,0,0.00017839,0.00053126,0.084481,0,0.0014109,0.083674,0.0001022,0,0.17551
506,0506.mp3,2.88E-05,0.086282,0,0.00034258,0.0022561,0.093564,0.0042083,0.000286,0.00084525,0,0.084952,0.00018529,0,0.0038697,0.00036449,0.00099559,0.00018924,0.25196,0.00098697,0.00073804,0.00099358,0,0.00070886,0.19504
507,0507.mp3,0,0.16661,0,0,0.0013368,0.16476,0.083041,0.00012328,0.0011825,0,0.00054471,8.34E-05,0.083687,0.0040214,0,0,0.00024751,0.084233,0.00062259,0.00045023,0.0010392,0,0.00017292,0.3287
508,0508.mp3,0,0.33376,0,2.08E-05,4.53E-05,0.0020632,0.00043735,0,0,0,0,0.083093,0.16656,0,0,0.083696,0,3.43E-05,0,0,0,0,0.00015363,0.25503
509,0509.mp3,0,0.83324,1.51E-06,0,0,0,0,0,0,0.08324,0,0,0.083331,0,0,0,0,0,0,0,0,1.37E-07,0,0
510,0510.mp3,0,0.74986,1.34E-06,0,0,0.082838,0,0,0,0,0,0,0.16668,0,0,0,0,0,0,0,0,0,0,0
511,0511.mp3,0,0.99991,1.58E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66E-07,0,0
512,0512.mp3,0,0.83323,1.78E-06,0,0,0,0,0,0,0,0,0.08314,0.083316,0,0,0,0,0,0,0,0,0,3.27E-05,0
513,0513.mp3,0,0.99991,1.58E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66E-07,0,0
514,0514.mp3,0,0,0.58334,0,0,0,0,0,0.16551,0.083289,0,0,0,0.082228,0,0,0,0,0,0,0.083276,0,2.03E-06,0
515,0515.mp3,0,0,0.74999,0,0,0,0,0,0.081999,3.28E-06,0,0,0,0.082389,0,0,0,0,0,0,0,0,3.08E-06,0.082485
516,0516.mp3,0,0,0.74999,0,0,0,0,0,0,0.08333,0.082767,0,0,0.082427,0,0,0,0,0,0,0,0,5.40E-05,0
517,0517.mp3,0,0,0.83334,0,0,0,0,0,0,0.083325,0,0,0,0,0,0,0,0,0,0,0.083426,0,0,0
518,0518.mp3,0,0,0.75,0,0.08326,0.082548,0,0,0,0.081315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,0519.mp3,0.082615,0,0.74997,0,0,0,0,0,0,1.18E-05,0.16623,0,0,0,0,0,0,0,0,0,0,0,6.76E-05,0
520,0520.mp3,0,0,0.74999,0,0,0,0,0,0,0.08328,0.08295,0.083096,0,0,0,0,0,0,0,0,0,0,7.47E-05,0
521,0521.mp3,0,0,0.16665,0,0,0,0,0,0,0.083325,0.082971,0,0,0,0,0,0.66655,0,0,0,0,0,2.62E-05,0
522,0522.mp3,7.73E-05,0,0.33328,0,0,0.08334,0.0001201,0.00078575,0.083701,0,0.25223,0,0,0.0028544,0,0,0.083695,0.0007796,0,0.084525,0.00021049,0.00011302,0,0.0002323
523,0523.mp3,0,0,1.31E-06,0,0,0,0.083022,0,0,0,0,0,0,0,0.23511,0,0,0,0,0,0.33195,0.33325,2.46E-05,0
524,0524.mp3,0,0,6.21E-07,0.16617,0,0.083172,0,0,0,0,0,0,0,0,0.075881,0,0,0.083177,0,0,0.16595,0.41662,0,0
525,0525.mp3,0,0.083251,1.15E-06,0,0,0,0,0,0,0,0,0,0,0,0.31099,0,0,0,0,0,0.49857,0.083207,0,0
526,0526.mp3,0,0,1.55E-06,0,0,0,0,0,0.083017,0,0,0,0.083303,0,0.31472,0,0,0.083114,0,0,0.41517,0,0,0
527,0527.mp3,0,0,0,0.24968,0.083178,0,0,0,0,0,0.083028,0,0,0,0.15922,0,0,0,0,0,0.1656,0.24995,2.34E-05,0
528,0528.mp3,0,0,1.11E-06,0,0.083202,0,0,0,0,0,0,0,0.083312,0,0.576,0,0.083087,0,0,0,0.16346,0,2.06E-05,0
529,0529.mp3,0,0,1.27E-06,0,0,0,0,0,0,0.083148,0,0.083072,0,0,0.2351,0,0,0.083164,0,0,0.33209,0.16658,5.77E-05,0
530,0530.mp3,0,0,7.26E-07,0.082893,0,0,0,0,0,0,0,0.083102,0,0,0.16297,0,0,0,0,0,0.081919,0.58331,5.81E-05,0
531,0531.mp3,0,0,1.54E-06,0.24923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41654,0,0,0,0.24998,1.99E-06,0
532,0532.mp3,0,0,1.08E-06,0.74975,0,0,0,0,0,0,0,0,0,0,0,0.083055,0,0.083247,0,0,0,0.083307,2.50E-05,0
533,0533.mp3,0,0,8.41E-07,0.66602,0,0,0,0,0,0.083318,0,0,0,0,0,0,0,0,0.083244,0,0,0.083311,0.093751,0
534,0534.mp3,0.08256,0,2.68E-06,0.33296,0,0,0,0.24925,0,0,0,0.16577,0,0,0,0,0,0.1665,0,0,0,0,0.00032652,0
535,0535.mp3,0,0,2.57E-06,0.33293,0,0,0.16554,0.08285,0,0,0,0.082682,0,0,0.083256,0,0,0.083161,0.082374,0,0,0.083316,0.00017899,0
